SRR ID	A_read_depth	A_strains	B_read_depth	B_strains	C_read_depth	C_strains
ERR321416	0	0	0.118081	0	0.237288	0
ERR321429	0	0	0	0	0	0
ERR321437	0	0	0	0	0	0
ERR321442	0	0	0	0	0	0
ERR321448	0	0	0	0	0	0
ERR321453	0	0	0	0	0	0
ERR321476	0	0	0	0	0	0
ERR321477	0	0	0.109225	0	0	0
ERR321478	0	0	0	0	0	0
ERR321511	0	0	0	0	0	0
ERR321523	0	0	0	0	0	0
ERR321582	0	0	0	0	0	0
ERR321589	0	0	0	0	0	0
ERR321591	0	0	0	0	0	0
ERR321595	0	0	0	0	0	0
ERR321597	0	0	0.0664207	0	0	0
ERR321608	0	0	0	0	0	0
ERR321618	0	0	0	0	0	0
ERR321633	0	0	0	0	0	0
ERR321634	0	0	0	0	0	0
ERR321643	0	0	0	0	0	0
ERR408142	0	0	0	0	0	0
ERR408149	0	0	0	0	0	0
ERR408157	0	0	0	0	0.458434	0
ERR414281	0	0	0	0	0	0
ERR414291	0	0	0	0	0	0
ERR414293	0	0	0	0	0	0
ERR414302	0	0	0	0	0	0
ERR414327	0	0	0	0	0	0
ERR414330	0	0	0	0	0	0
ERR414337	0	0	0	0	0	0
ERR414342	0	0	0	0	0	0
ERR414343	0	0	0	0	0	0
ERR414362	0	0	0	0	0	0
ERR414406	0	0	0	0	0	0
ERR414413	0	0	0	0	0	0
ERR414415	0	0	0	0	0	0
ERR414450	0	0	0	0	0	0
ERR414455	0	0	0	0	0	0
ERR414462	0	0	0	0	0	0
ERR414497	0	0	0.126937	0	0	0
ERR414507	0	0	0	0	0	0
ERR414508	0	0	0	0	0	0
ERR414532	0	0	0	0	0	0
ERR414536	0	0	0	0	0	0
ERR414541	0	0	0	0	0	0
ERR414553	0	0	0	0	0	0
ERR414554	0	0	0.184502	0	0	0
ERR414567	0	0	0	0	0	0
ERR414568	0	0	0.111439	0	0	0
ERR414572	0	0	0	0	0	0
ERR414578	0	0	0	0	0	0
ERR414583	0	0	0	0	0.0686037	0
ERR414601	0	0	0	0	0	0
ERR414605	0	0	0	0	0	0
ERR414606	0	0	0	0	0.131558	0
ERR414607	0	0	0	0	0	0
ERR414618	0	0	0	0	0.137207	0
ERR414621	0	0	0	0	0	0
ERR414622	0	0	0	0	0	0
ERR414623	0	0	0	0	0.179984	0
ERR414631	0	0	0	0	0	0
ERR414639	0	0	0	0	0	0
ERR414640	0	0	0	0	0	0
ERR414646	0	0	0	0	0.0661824	0
ERR414649	0	0	0	0	0	0
ERR414654	0	0	0	0	0	0
ERR414656	0	0	0	0	0	0
ERR414659	0	0	0	0	0	0
ERR414661	0	0	0	0	0.0185634	0
ERR414662	0	0	0	0	0	0
ERR414663	0	0	0	0	0	0
ERR414665	0	0	0	0	0	0
ERR414675	0	0	0	0	0	0
ERR414676	0	0	0	0	0	0
ERR414677	0	0	0	0	0	0
ERR414684	0	0	0	0	0	0
ERR414685	0	0	0	0	0	0
ERR414707	0	0	0	0	0	0
ERR414708	0	0	0	0	0	0
ERR414721	0	0	0	0	0	0
ERR414729	0	0	0.0856089	0	0.0686037	0
ERR414730	0	0	0	0	0	0
ERR414734	0	0	0	0	0	0
ERR414740	0	0	0	0	0	0
ERR414742	0	0	0	0	0	0
ERR414747	0	0	0	0	0	0
ERR414753	0	0	0	0	0	0
ERR414765	0	0	0	0	0	0
ERR414768	0	0	0	0	0.0250202	0
ERR414776	0	0	0	0	0	0
ERR414778	0	0	0.0560886	0	0.0686037	0
ERR414784	0	0	0	0	0	0
ERR414786	0	0	0	0	0	0
ERR453545	0	0	0	0	0	0
ERR478963	0	0	0	0	0	0
ERR478980	0	0	0	0	0	0
ERR479017	0	0	0.292251	0	0	0
ERR479026	0	0	0.138745	0	0	0
ERR479027	0	0	0	0	0	0
ERR479028	0	0	0	0	0	0
ERR479029	0	0	0	0	0.17837	0
ERR479052	0	0	0	0	0.145278	0
ERR479071	0	0	0.131365	0	0.143664	0
ERR479143	0	0	0.131365	0	0	0
ERR479167	0	0	0	0	0	0
ERR479179	0	0	0	0	0	0
ERR479209	0	0	0.197786	0	0.113801	0
ERR479220	0	0	0	0	0	0
ERR479222	0	0	0.135793	0	0.444713	0
ERR479227	0	0	0	0	0	0
ERR479228	0	0	0	0	0.106538	0
ERR479229	0	0	0	0	0	0
ERR479230	0	0	0	0	0	0
ERR479231	0	0	0	0	0	0
ERR479233	0	0	0.163838	2	0.149314	0
ERR479266	0	0	0	0	0.145278	0
ERR479291	0	0	0	0	0	0
ERR479337	0	0	0	0	0	0
ERR479346	0	0	0.245756	0	0.0694108	0
ERR479356	0	0	0	0	0	0
ERR479376	0	0	0	0	0	0
ERR479394	0	0	0	0	0	0
ERR479403	0	0	0	0	0.148507	0
ERR479406	0	0	0	0	0	0
ERR479420	0	0	0	0	0	0
ERR479484	0	0	0.132841	0	0	0
ERR479498	0	0	0	0	0.0451977	0
ERR479529	0	0	0	0	0	0
ERR479533	0	0	0	0	0	0
ERR479539	0	0	0	0	0	0
ERR479563	0	0	0.0678967	0	0.148507	0
ERR480459	0	0	0	0	0	0
ERR480465	0	0	0	0	0	0
ERR480474	0	0	0.0619926	0	0.143664	0
ERR480475	0	0	0.00295203	0	0.143664	0
ERR480489	0	0	0	0	0	0
ERR480491	0	0	0	0	0	0
ERR480492	0	0	0	0	0	0
ERR480496	0	0	0	0	0.0597256	0
ERR480499	0	0	0	0	0	0
ERR480502	0	0	0	0	0.0589185	0
ERR480503	0	0	0.0686347	0	0.0992736	0
ERR480510	0	0	0	0	0	0
ERR480520	0	0	0	0	0	0
ERR480525	0	0	0.0435424	0	0	0
ERR480526	0	0	0	0	0	0
ERR480528	0	0	0	0	0	0
ERR480530	0	0	0	0	0	0
ERR480538	0	0	0.0405904	0	0	0
ERR480539	0	0	0.0494465	0	0.0573043	0
ERR480547	0	0	0	0	0	0
ERR480548	0	0	0	0	0	0
ERR480551	0	0	0	0	0	0
ERR480556	0	0	0	0	0	0
ERR480560	0	0	0.0678967	0	0	0
ERR480563	0	0	0.0678967	0	0.0500404	0
ERR480567	0	0	0	0	0	0
ERR480569	0	0	0.0442804	0	0	0
ERR480570	0	0	0	0	0	0
ERR480575	0	0	0	0	0	0
ERR480577	0	0	0	0	0	0
ERR480581	0	0	0	0	0	0
ERR480582	0	0	0	0	0	0
ERR480584	0	0	0	0	0	0
ERR480585	0	0	0	0	0	0
ERR480589	0	0	0.0627306	0	0.0686037	0
ERR480590	0	0	0	0	0	0
ERR480591	0	0	0	0	0.135593	0
ERR480592	0	0	0	0	0	0
ERR480593	0	0	0.110701	0	0	0
ERR480596	0	0	0.0678967	0	0	0
ERR480604	0	0	0	0	0	0
ERR480606	0	0	0	0	0	0
ERR480614	0	0	0	0	0	0
ERR480617	0	0	0	0	0	0
ERR480627	0	0	0	0	0	0
ERR480630	0	0	0.146125	0	0.217918	0
ERR480639	0	0	0	0	0	0
ERR480640	0	0	0	0	0	0
ERR480653	0	0	0	0	0	0
ERR480665	0	0	0	0	0	0
ERR480668	0	0	0.0597786	0	0.0718321	0
ERR480669	0	0	0	0	0.0524617	0
ERR480671	0	0	0	0	0	0
ERR480699	0	0	0	0	0.00161421	0
ERR480708	0	0	0	0	0.0726392	0
ERR480711	0	0	0.0523985	0	0.205811	2
ERR480713	0	0	0	0	0.0734463	0
ERR480721	0	0	0	0	0	0
ERR480722	0	0	0.137269	0	0.0435835	0
ERR480725	0	0	0	0	0	0
ERR480729	0	0	0	0	0	0
ERR480730	0	0	0	0	0	0
ERR480736	0	0	0	0	0	0
ERR480743	0	0	0.109963	0	0.310734	0
ERR480746	0	0	0	0	0	0
ERR480766	0	0	0	0	0	0
ERR480768	0	0	0	0	0.0686037	0
ERR480769	0	0	0	0	0	0
ERR480772	0	0	0	0	0	0
ERR480777	0	0	0.0420664	0	0.0960452	0
ERR480778	0	0	0.103321	0	0	0
ERR480779	0	0	0	0	0.0726392	0
ERR480782	0	0	0	0	0	0
ERR480789	0	0	0	0	0	0
ERR480804	0	0	0	0	0	0
ERR480805	0	0	0	0	0	0
ERR480808	0	0	0	0	0	0
ERR480810	0	0	0	0	0	0
ERR480812	0	0	0	0	0	0
ERR480823	0	0	0	0	0	0
ERR480827	0	0	0.00738007	0	0	0
ERR480829	0	0	0	0	0	0
ERR480830	0	0	0	0	0	0
ERR480840	0	0	0	0	0	0
ERR480843	0	0	0.0354244	0	0	0
ERR480850	0	0	0	0	0	0
ERR480874	0	0	0	0	0	0
ERR480875	0	0	0	0	0	0
ERR480876	0	0	0	0	0.0726392	0
ERR480877	0	0	0	0	0	0
ERR480890	0	0	0	0	0	0
ERR480895	0	0	0	0	0.0564972	0
ERR480896	0	0	0	0	0	0
ERR480898	0	0	0	0	0	0
ERR480899	0	0	0.0678967	0	0	0
ERR480900	0	0	0	0	0	0
ERR480901	0	0	0	0	0	0
ERR480902	0	0	0	0	0	0
ERR480903	0	0	0	0	0	0
ERR480904	0	0	0	0	0	0
ERR480911	0	0	0.0450185	0	0	0
ERR480912	0	0	0.0708487	0	0.0653753	0
ERR480933	0	0	0	0	0	0
ERR480934	0	0	0	0	0	0
ERR480935	0	0	0	0	0.0750605	0
ERR480937	0	0	0.0686347	0	0	0
ERR480938	0	0	0	0	0.0750605	0
ERR480939	0	0	0	0	0.0750605	0
ERR480951	0	0	0	0	0	0
ERR480952	0	0	0	0	0	0
ERR480953	0	0	0	0	0	0
ERR480954	0	0	0	0	0	0
ERR480956	0	0	0	0	0.11703	0
ERR480957	0	0	0	0	0.0742534	0
ERR480958	0	0	0	0	0	0
ERR480959	0	0	0	0	0.0298628	0
ERR480960	0	0	0	0	0.0726392	0
ERR480961	0	0	0	0	0	0
ERR480962	0	0	0	0	0	0
ERR480964	0	0	0	0	0	0
ERR480966	0	0	0	0	0.0677966	0
ERR480978	0	0	0	0	0	0
ERR480981	0	0	0	0	0	0
ERR480985	0	0	0	0	0	0
ERR480987	0	0	0	0	0	0
ERR480992	0	0	0	0	0	0
ERR481003	0	0	0	0	0.071025	0
ERR481004	0	0	0	0	0	0
ERR481006	0	0	0	0	0	0
ERR481010	0	0	0	0	0	0
ERR481012	0	0	0	0	0	0
ERR481014	0	0	0	0	0	0
ERR481015	0	0	0	0	0	0
ERR481020	0	0	0	0	0.326877	0
ERR481023	0	0	0.0678967	0	0.198547	0
ERR481028	0	0	0	0	0	0
ERR481030	0	0	0	0	0	0
ERR481031	0	0	0	0	0	0
ERR481038	0	0	0.0708487	0	0	0
ERR481039	0	0	0	0	0	0
ERR481040	0	0	0	0	0	0
ERR481041	0	0	0	0	0	0
ERR481042	0	0	0	0	0	0
ERR481043	0	0	0.0494465	0	0.0742534	0
ERR481044	0	0	0	0	0.190476	0
ERR481054	0	0	0	0	0	0
ERR481056	0	0	0	0	0	0
ERR481057	0	0	0	0	0	0
ERR481060	0	0	0	0	0.0427764	0
ERR481062	0	0	0	0	0	0
ERR481074	0	0	0	0	0	0
ERR481076	0	0	0	0	0	0
ERR481077	0	0	0	0	0	0
ERR481078	0	0	0	0	0	0
ERR481079	0	0	0	0	0	0
ERR481093	0	0	0	0	0	0
ERR481094	0	0	0	0	0	0
ERR481096	0	0	0	0	0	0
ERR488476	0	0	0	0	0	0
ERR488499	0	0	0	0	0	0
ERR488521	0	0	0	0	0	0
ERR504979	0	0	0	0	0	0
ERR504981	0	0	0	0	0	0
ERR525766	0	0	0.142435	0	0	0
ERR525866	0	0	0.147601	0	0.242131	0
ERR525878	0	0	0	0	0	0
ERR527024	0	0	0	0	0	0
ERR527033	0	0	0	0	0	0
ERR527058	0	0	0.0531365	0	0	0
ERR527095	0	0	0	0	0.191283	0
ERR527112	0	0	0	0	0	0
ERR527117	0	0	0.147601	0	0	0
ERR527156	0	0	0.167528	0	0.0920097	0
ERR527163	0	0	0	0	0	0
ERR527167	0	0	0	0	0	0
ERR527173	0	0	0	0	0.161421	0
ERR527176	0	0	0	0	0	0
ERR527177	0	0	0	0	0	0
ERR527188	0	0	0	0	0	0
ERR527212	0	0	0	0	0	0
ERR527214	0	0	0	0	0	0
ERR528298	0	0	0.0738007	0	0	0
ERR528319	0	0	0.221402	2	0	0
ERR528332	0	0	0	0	0	0
ERR528734	0	0	0	0	0	0
ERR528740	0	0	0.367528	0	0.0807103	0
ERR532383	0	0	0	0	0	0
ERR532386	0	0	0	0	0	0
ERR537011	0	0	0	0	0	0
ERR580745	0	0	0.0752768	0	0.0807103	0
ERR580843	0	0	0	0	0.164649	0
ERR580848	0	0	0.498155	0	0.411622	0
ERR580905	0	0	0	0	0	0
ERR588689	0	0	0	0	0.0411622	0
ERR588942	0	0	0	0	0	0
ERR589442	0	0	0	0	0	0
ERR589534	0	0	0	0	0	0
ERR589536	0	0	0	0	0	0
ERR589538	0	0	0	0	0	0
ERR589563	0	0	0	0	0	0
ERR589574	0	0	0	0	0	0
ERR589753	0	0	0	0	0	0
ERR589762	0	0	0.442066	0	0	0
ERR589779	0	0	0	0	0	0
ERR589806	0	0	0	0	0	0
ERR589810	0	0	0	0	0	0
ERR589816	0	0	0.0287823	0	0	0
ERR589819	0	0	0	0	0	0
ERR589820	0	0	0	0	0	0
ERR589828	0	0	0	0	0	0
ERR589852	0	0	0	0	0	0
ERR589871	0	0	0.295203	0	0	0
ERR596182	0	0	0	0	0	0
ERR636350	0	0	0	0	0	0
ERR636359	0	0	0	0	0	0
ERR636363	0	0	0	0	0	0
ERR636374	0	0	0.0745387	0	0.0815174	0
ERR636379	0	0	0	0	0	0
ERR636383	0	0	0	0	0	0
ERR658333	0	0	0	0	0	0
ERR658336	0	0	0	0	0	0
ERR688345	0	0	0	0	0	0
ERR688358	0	0	0	0	0	0
ERR688361	0	0	0	0	0	0
ERR688362	0	0	0	0	0	0
ERR688366	0	0	0	0	0	0
ERR688370	0	0	0	0	0	0
ERR688373	0	0	0	0	0	0
ERR688374	0	0	0	0	0	0
ERR688378	0	0	0.140959	0	0	0
ERR688379	0	0	0	0	0.0782889	0
ERR688382	0	0	0	0	0	0
ERR688383	0	0	0.0708487	0	0	0
ERR688385	0	0	0.141697	0	0	0
ERR688387	0	0	0	0	0	0
ERR688399	0	0	0	0	0	0
ERR688401	0	0	0	0	0	0
ERR688403	0	0	0.0708487	0	0	0
ERR688416	0	0	0	0	0.0661824	0
ERR688418	0	0	0	0	0	0
ERR688421	0	0	0	0	0	0
ERR688422	0	0	0.0686347	0	0	0
ERR688425	0	0	0.0708487	0	0	0
ERR688427	0	0	0	0	0	0
ERR688429	0	0	0	0	0	0
ERR688430	0	0	0	0	0	0
ERR688438	0	0	0	0	0	0
ERR688439	0	0	0	0	0	0
ERR688440	0	0	0	0	0	0
ERR688450	0	0	0	0	0.14205	0
ERR688452	0	0	0	0	0	0
ERR688455	0	0	0	0	0	0
ERR688462	0	0	0	0	0	0
ERR688465	0	0	0	0	0	0
ERR688466	0	0	0	0	0	0
ERR688467	0	0	0	0	0	0
ERR688469	0	0	0	0	0	0
ERR688471	0	0	0	0	0	0
ERR688477	0	0	0	0	0	0
ERR688480	0	0	0	0	0	0
ERR688481	0	0	0.0708487	0	0.154964	0
ERR688485	0	0	0.141697	0	0.0686037	0
ERR688490	0	0	0.0708487	0	0	0
ERR688491	0	0	0.0708487	0	0.0774818	0
ERR688496	0	0	0	0	0	0
ERR688498	0	0	0	0	0	0
ERR688500	0	0	0	0	0	0
ERR688505	0	0	0.137269	0	0.242131	0
ERR688520	0	0	0.162362	0	0.231638	0
ERR688534	0	0	0	0	0	0
ERR688545	0	0	0	0	0	0
ERR688566	0	0	0	0	0	0
ERR688569	0	0	0	0	0	0
ERR688576	0	0	0	0	0	0
ERR688577	0	0	0	0	0	0
ERR688583	0	0	0	0	0	0
ERR688605	0	0	0	0	0	0
ERR688616	0	0	0	0	0.154964	0
ERR688624	0	0	0	0	0	0
ERR688640	0	0	0	0	0	0
ERR688647	0	0	0	0	0	0
ERR710419	0	0	0	0	0	0
ERR710420	0	0	0	0	0	0
ERR710421	0	0	0	0	0	0
ERR719129	0	0	0	0	0.135593	0
ERR719141	0	0	0	0	0	0
ERR719144	0	0	0	0	0	0
ERR719145	0	0	0	0	0	0
ERR719201	0	0	0	0	0	0
ERR719217	0	0	0	0	0	0
ERR719477	0	0	0	0	0	0
ERR719491	0	0	0.352768	0	0.607748	0
ERR719502	0	0	0	0	0	0
ERR719511	0	0	0	0	0	0
ERR719513	0	0	0.447232	0	0.489104	0
ERR719514	0	0	0	0	0	0
ERR719529	0	0	0	0	0	0
ERR719547	0	0	0	0	0	0
ERR719624	0	0	0	0	0	0
ERR719638	0	0	0	0	0	0
ERR719653	0	0	0	0	0	0
ERR719654	0	0	0.372694	0	0.0815174	0
ERR719656	0	0	0	0	0.407587	0
ERR719658	0	0	0.326199	0	0.384181	0
ERR719660	0	0	0.59631	0	0.163035	0
ERR719662	0	0	0.223616	0	0.163035	0
ERR719668	0	0	0.0354244	0	0.243745	0
ERR720139	0	0	0	0	0	0
ERR748000	0	0	0	0	0	0
ERR748011	0	0	0.283395	0	0.678773	0
ERR748047	0	0	0.123247	0	0.146893	0
ERR748048	0	0	0	0	0	0
ERR748063	0	0	0.0686347	0	0.151735	0
ERR748073	0	0	0	0	0	0
ERR748096	0	0	0	0	0	0
ERR748132	0	0	0	0	0	0
ERR748188	0	0	0	0	0	0
ERR748233	0	0	0	0	0.146086	0
ERR748234	0	0	0.0405904	0	0	0
ERR748235	0	0	0	0	0	0
ERR748261	0	0	0	0	0	0
ERR748265	0	0	0	0	0	0
ERR748269	0	0	0	0	0	0
ERR748272	0	0	0	0	0	0
ERR748273	0	0	0	0	0	0
ERR748275	0	0	0	0	0	0
ERR748276	0	0	0	0	0	0
ERR748277	0	0	0	0	0	0
ERR748283	0	0	0	0	0	0
ERR748284	0	0	0	0	0	0
ERR748286	0	0	0	0	0	0
ERR748289	0	0	0	0	0	0
ERR748290	0	0	0	0	0	0
ERR748291	0	0	0	0	0	0
ERR748295	0	0	0.132103	0	0.0726392	0
ERR748296	0	0	0.0265683	0	0	0
ERR748297	0	0	0	0	0	0
ERR748306	0	0	0	0	0	0
ERR748309	0	0	0	0	0	0
ERR748311	0	0	0	0	0	0
ERR748312	0	0	0	0	0	0
ERR748314	0	0	0	0	0	0
ERR748321	0	0	0	0	0	0
ERR748322	0	0	0	0	0	0
ERR748324	0	0	0	0	0	0
ERR748325	0	0	0	0	0	0
ERR748328	0	0	0	0	0.0766747	0
ERR748384	0	0	0.308487	0	0	0
ERR748396	0	0	0	0	0.121065	0
ERR748427	0	0	0	0	0	0
ERR748429	0	0	0	0	0	0
ERR748430	0	0	0	0	0	0
ERR748499	0	0	0	0	0	0
ERR748502	0	0	0	0	0	0
ERR748504	0	0	0	0	0	0
ERR748509	0	0	0	0	0	0
ERR748510	0	0	0	0	0	0
ERR748518	0	0	0	0	0	0
ERR748520	0	0	0	0	0	0
ERR748523	0	0	0	0	0	0
ERR748538	0	0	0	0	0	0
ERR770579	0	0	0	0	0.0952381	0
ERR770580	0	0	0.22214	0	0	0
ERR770581	0	0	0.22214	0	0.0564972	0
ERR770975	0	0	0	0	0	0
ERR771008	0	0	0	0	0	0
ERR876380	0	0	0	0	0	0
ERR876404	0	0	0	0	0	0
ERR876424	0	0	0	0	0	0
ERR895243	0	0	0	0	0	0
ERR895310	0	0	0	0	0	0
ERR895314	0	0	0	0	0	0
ERR906492	0	0	0	0	0.0112994	0
ERR906895	0	0	0	0	0	0
ERR908640	0	0	0	0	0	0
ERR908641	0	0	0	0	0	0
ERR908642	0	0	0	0	0	0
ERR908643	0	0	0	0	0	0
ERR908644	0	0	0	0	0	0
ERR908645	0	0	0	0	0	0
ERR912185	0	0	0	0	0.161421	0
ERR974999	0	0	0	0	0	0
ERR977410	0	0	0	0	0.377724	0
SRR001308	0	0	0	0	0	0
SRR001669	0	0	0.165314	0	0.0839387	0
SRR001670	0	0	0.0870849	0	0.0839387	0
SRR029691	0	0	0	0	0.25908	0
SRR029701	0	0	0	0	0	0
SRR035165	0	0	0	0	0	0
SRR035166	0	0	0.18155	0	0.361582	0
SRR043302	0	0	0	0	0	0
SRR043303	0	0	0	0	0	0
SRR043317	0	0	0	0	0	0
SRR043319	0	0	0	0	0	0
SRR043426	0	0	0	0	0	0
SRR043427	0	0	0	0	0	0
SRR043433	0	0	0	0	0	0
SRR053024	0	0	0	0	0	0
SRR059918	0	0	0	0	0	0
SRR060353	0	0	0.317343	0	0	0
SRR061151	0	0	0	0	0	0
SRR061166	0	0	0	0	0	0
SRR061278	0	0	0	0	0	0
SRR061280	0	0	0	0	0	0
SRR061309	0	0	0	0	0	0
SRR061321	0	0	0	0	0	0
SRR061913	0	0	0	0	0.161421	0
SRR061961	0	0	0	0	0	0
SRR062334	0	0	0	0	0	0
SRR062535	0	0	0.35572	0	0.322841	0
SRR063542	0	0	0.393358	0	0	0
SRR066418	0	0	0	0	0	0
SRR1012398	0	0	0	0	0	0
SRR1012402	0	0	0	0	0	0
SRR1012405	0	0	0	0	0.194512	0
SRR1012597	0	0	0	0	0	0
SRR1025190	0	0	0	0	0	0
SRR1025192	0	0	0.19631	0	0	0
SRR1025195	0	0	0	0	0	0
SRR1031072	0	0	0	0	0	0
SRR1031096	0	0	0	0	0	0
SRR1031105	0	0	0	0	0	0
SRR1031152	0	0	0	0	0	0
SRR1031168	0	0	0	0	0	0
SRR1031182	0	0	0	0	0	0
SRR1031201	0	0	0	0	0	0
SRR1031203	0	0	0.0745387	0	0	0
SRR1031232	0	0	0	0	0	0
SRR1031235	0	0	0	0	0	0
SRR1031284	0	0	0	0	0	0
SRR1031288	0	0	0	0	0	0
SRR1031290	0	0	0	0	0	0
SRR1031314	0	0	0	0	0	0
SRR1031320	0	0	0	0	0	0
SRR1031333	0	0	0	0	0.163035	0
SRR1031339	0	0	0	0	0	0
SRR1031340	0	0	0.162362	0	0	0
SRR1031351	0	0	0	0	0	0
SRR1031358	0	0	0	0	0	0
SRR1031361	0	0	0.223616	0	0	0
SRR1031366	0	0	0	0	0	0
SRR1031377	0	0	0	0	0	0
SRR1031381	0	0	0	0	0	0
SRR1031400	0	0	0.0745387	0	0	0
SRR1031419	0	0	0	0	0	0
SRR1031427	0	0	0	0	0	0
SRR1031432	0	0	0	0	0	0
SRR1031456	0	0	0	0	0	0
SRR1031457	0	0	0	0	0	0
SRR1031465	0	0	0.149077	0	0	0
SRR1031479	0	0	0	0	0	0
SRR1031480	0	0	0	0	0	0
SRR1031487	0	0	0.0745387	0	0	0
SRR1031491	0	0	0	0	0	0
SRR1031497	0	0	0	0	0	0
SRR1031502	0	0	0	0	0	0
SRR1031507	0	0	0	0	0	0
SRR1031545	0	0	0	0	0	0
SRR1031562	0	0	0	0	0	0
SRR1031564	0	0	0	0	0	0
SRR1031606	0	0	0	0	0	0
SRR1031654	0	0	0	0	0.0815174	0
SRR1031670	0	0	0	0	0	0
SRR1031687	0	0	0	0	0	0
SRR1031696	0	0	0	0	0	0
SRR1031701	0	0	0	0	0	0
SRR1031704	0	0	0	0	0	0
SRR1031724	0	0	0	0	0	0
SRR1031729	0	0	0	0	0.0815174	0
SRR1031762	0	0	0	0	0	0
SRR1031768	0	0	0	0	0	0
SRR1031830	0	0	0	0	0	0
SRR1031836	0	0	0	0	0	0
SRR1031894	0	0	0	0	0	0
SRR1031914	0	0	0	0	0	0
SRR1031926	0	0	0	0	0	0
SRR1046369	0	0	0	0	0	0
SRR1073824	0	0	0	0	0	0
SRR1073858	0	0	0	0	0	0
SRR1106552	0	0	0	0	0	0
SRR1106691	0	0	0	0	0	0
SRR1145964	0	0	0	0	0	0
SRR1159138	0	0	0	0	0	0
SRR1160779	0	0	0	0	0	0
SRR1160994	0	0	0	0	0	0
SRR1161347	0	0	0	0	0	0
SRR1162506	0	0	0.0745387	0	0.0734463	0
SRR1162515	0	0	0.149077	0	0	0
SRR1162516	0	0	0	0	0	0
SRR1162528	0	0	0	0	0	0
SRR1162544	0	0	0	0	0	0
SRR1162547	0	0	0	0	0	0
SRR1162555	0	0	0	0	0	0
SRR1162558	0	0	0	0	0	0
SRR1162560	0	0	0	0	0	0
SRR1162574	0	0	0	0	0	0
SRR1162580	0	0	0.149077	0	0	0
SRR1162584	0	0	0	0	0.0799031	0
SRR1162586	0	0	0	0	0.0782889	0
SRR1162588	0	0	0.0745387	0	0	0
SRR1162590	0	0	0	0	0	0
SRR1162594	0	0	0.204428	0	0	0
SRR1162599	0	0	0	0	0	0
SRR1162608	0	0	0	0	0	0
SRR1162623	0	0	0.0745387	0	0	0
SRR1162637	0	0	0	0	0	0
SRR1162638	0	0	0	0	0	0
SRR1162645	0	0	0	0	0	0
SRR1162653	0	0	0	0	0	0
SRR1162654	0	0	0	0	0	0
SRR1162660	0	0	0	0	0	0
SRR1162662	0	0	0	0	0	0
SRR1166386	0	0	0	0	0	0
SRR1166388	0	0	0	0	0	0
SRR1166402	0	0	0	0	0	0
SRR1166434	0	0	0.149077	0	0	0
SRR1166436	0	0	0	0	0	0
SRR1166437	0	0	0	0	0	0
SRR1166540	0	0	0.0745387	0	0	0
SRR1166544	0	0	0	0	0	0
SRR1166567	0	0	0	0	0	0
SRR1166568	0	0	0	0	0	0
SRR1166570	0	0	0	0	0	0
SRR1166573	0	0	0	0	0	0
SRR1166577	0	0	0	0	0	0
SRR1166581	0	0	0	0	0	0
SRR1166583	0	0	0	0	0	0
SRR1166590	0	0	0	0	0	0
SRR1166592	0	0	0	0	0	0
SRR1166597	0	0	0	0	0	0
SRR1166606	0	0	0	0	0.0653753	0
SRR1166624	0	0	0	0	0	0
SRR1166674	0	0	0	0	0	0
SRR1166679	0	0	0	0	0	0
SRR1166686	0	0	0	0	0	0
SRR1166688	0	0	0	0	0	0
SRR1166693	0	0	0.252399	0	0.161421	0
SRR1166695	0	0	0.126937	0	0	0
SRR1166698	0	0	0	0	0	0
SRR1166700	0	0	0	0	0	0
SRR1168439	0	0	0	0	0	0
SRR1168486	0	0	1.18598	2	1.21953	2
SRR1168487	0	0	0	0	1.60048	0
SRR1196519	0	0	0	0	0	0
SRR1196567	0	0	0.0745387	0	0.163035	0
SRR1196589	0	0	0.223616	0	0.354318	0
SRR1196594	0	0	0.149077	0	0	0
SRR1196597	0	0	0.0723247	0	0	0
SRR1196605	0	0	0.298155	0	0.0815174	0
SRR1197024	0	0	0.0206642	0	0	0
SRR1197030	0	0	0	0	0	0
SRR1197032	0	0	0.00221402	0	0.0419693	0
SRR1197041	0	0	0.231734	0	0	0
SRR1197042	0	0	0.223616	0	0.234867	0
SRR1197043	0	0	0	0	0	0
SRR1197045	0	0	0	0	0	0
SRR1197051	0	0	0	0	0	0
SRR1197057	0	0	0	0	0	0
SRR1197063	0	0	0	0	0	0
SRR1197067	0	0	0	0	0.0815174	0
SRR1197076	0	0	0	0	0	0
SRR1197079	0	0	0	0	0	0
SRR1197080	0	0	0	0	0	0
SRR1197514	0	0	0	0	0	0
SRR1197517	0	0	0	0	0	0
SRR1197519	0	0	0.149077	0	0.326069	0
SRR1197534	0	0	0	0	0	0
SRR1197540	0	0	0	0	0	0
SRR1197597	0	0	0	0	0	0
SRR1197600	0	0	0	0	0	0
SRR1197607	0	0	0.442804	0	0.163035	0
SRR1197621	0	0	0	0	0	0
SRR1197622	0	0	0.0745387	0	0	0
SRR1197639	0	0	0.106273	0	0	0
SRR1197689	0	0	0.0745387	0	0	0
SRR1197690	0	0	0	0	0	0
SRR1197706	0	0	0.145387	0	0	0
SRR1197737	0	0	0	0	0	0
SRR1197759	0	0	0	0	0	0
SRR1197763	0	0	0	0	0.163035	0
SRR1197764	0	0	0	0	0	0
SRR1201578	0	0	0	0	0	0
SRR1211103	0	0	0.0745387	0	0	0
SRR1211157	0	0	0	0	0.163035	0
